label,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41
17,0.0,0.0,-0.029411764705882353,0.12745098039215685,-0.14705882352941177,0.23529411764705882,-0.3137254901960784,0.3627450980392157,-0.47058823529411764,0.4803921568627451,-0.4411764705882353,-0.16666666666666666,-0.7352941176470589,-0.0196078431372549,-0.9019607843137255,0.11764705882352941,-1.0,0.22549019607843138,-0.49019607843137253,-0.18627450980392157,-0.7450980392156863,0.029411764705882353,-0.6470588235294118,0.13725490196078433,-0.5392156862745098,0.13725490196078433,-0.5294117647058824,-0.1568627450980392,-0.7450980392156863,0.029411764705882353,-0.6470588235294118,0.10784313725490197,-0.5392156862745098,0.10784313725490197,-0.5784313725490197,-0.11764705882352941,-0.7254901960784313,0.0,-0.6862745098039216,0.0784313725490196,-0.6176470588235294,0.09803921568627451
17,0.0,0.0,0.21311475409836064,0.3114754098360656,0.14754098360655737,0.639344262295082,-0.13114754098360656,0.8360655737704918,-0.4262295081967213,0.9016393442622951,-0.09836065573770492,0.09836065573770492,-0.4262295081967213,0.03278688524590164,-0.639344262295082,0.09836065573770492,-0.8360655737704918,0.18032786885245902,-0.3770491803278688,0.01639344262295082,-0.7868852459016393,0.11475409836065574,-0.9344262295081968,0.29508196721311475,-1.0,0.4426229508196721,-0.5737704918032787,0.0,-0.9180327868852459,0.22950819672131148,-0.8524590163934426,0.36065573770491804,-0.7704918032786885,0.4262295081967213,-0.7377049180327869,0.0,-0.9344262295081968,0.21311475409836064,-0.8852459016393442,0.32786885245901637,-0.8032786885245902,0.3770491803278688
17,0.0,0.0,-0.04504504504504504,0.15315315315315314,-0.2072072072072072,0.3063063063063063,-0.3783783783783784,0.45045045045045046,-0.5585585585585585,0.5855855855855856,-0.46846846846846846,-0.12612612612612611,-0.7657657657657657,0.11711711711711711,-0.9099099099099099,0.3063063063063063,-1.0,0.45045045045045046,-0.5405405405405406,-0.1891891891891892,-0.7747747747747747,0.10810810810810811,-0.6666666666666666,0.22522522522522523,-0.5405405405405406,0.23423423423423423,-0.5855855855855856,-0.17117117117117117,-0.7927927927927928,0.08108108108108109,-0.6756756756756757,0.18018018018018017,-0.5675675675675675,0.1891891891891892,-0.6306306306306306,-0.13513513513513514,-0.7837837837837838,0.02702702702702703,-0.7747747747747747,0.13513513513513514,-0.7477477477477478,0.18018018018018017
17,0.0,0.0,-0.11267605633802817,0.15492957746478872,-0.30985915492957744,0.2535211267605634,-0.49295774647887325,0.352112676056338,-0.647887323943662,0.43661971830985913,-0.4225352112676056,-0.18309859154929578,-0.7183098591549296,-0.07042253521126761,-0.8873239436619719,0.028169014084507043,-1.0,0.09859154929577464,-0.4507042253521127,-0.2535211267605634,-0.7605633802816901,-0.14084507042253522,-0.7183098591549296,0.0,-0.6338028169014085,0.056338028169014086,-0.4788732394366197,-0.2676056338028169,-0.7464788732394366,-0.15492957746478872,-0.704225352112676,-0.028169014084507043,-0.6197183098591549,0.014084507042253521,-0.49295774647887325,-0.23943661971830985,-0.7183098591549296,-0.15492957746478872,-0.704225352112676,-0.07042253521126761,-0.647887323943662,-0.028169014084507043
17,0.0,0.0,-0.1111111111111111,0.1111111111111111,-0.3137254901960784,0.1568627450980392,-0.5098039215686274,0.22875816993464052,-0.673202614379085,0.29411764705882354,-0.35294117647058826,-0.3006535947712418,-0.6797385620915033,-0.26143790849673204,-0.8627450980392157,-0.17647058823529413,-1.0,-0.09803921568627451,-0.37254901960784315,-0.3333333333333333,-0.6993464052287581,-0.27450980392156865,-0.6405228758169934,-0.1503267973856209,-0.5359477124183006,-0.09803921568627451,-0.39215686274509803,-0.3137254901960784,-0.673202614379085,-0.23529411764705882,-0.5947712418300654,-0.13071895424836602,-0.49673202614379086,-0.09803921568627451,-0.43790849673202614,-0.2875816993464052,-0.6209150326797386,-0.2222222222222222,-0.5882352941176471,-0.1503267973856209,-0.5228758169934641,-0.12418300653594772
17,0.0,0.0,-0.10810810810810811,0.08108108108108109,-0.28378378378378377,0.17567567567567569,-0.47297297297297297,0.2702702702702703,-0.6486486486486487,0.36486486486486486,-0.43243243243243246,-0.22972972972972974,-0.7027027027027027,-0.1891891891891892,-0.8783783783783784,-0.10810810810810811,-1.0,0.0,-0.4594594594594595,-0.2972972972972973,-0.7702702702702703,-0.32432432432432434,-0.8513513513513513,-0.21621621621621623,-0.8513513513513513,-0.0945945945945946,-0.4864864864864865,-0.3108108108108108,-0.7567567567567568,-0.28378378378378377,-0.8243243243243243,-0.17567567567567569,-0.8243243243243243,-0.05405405405405406,-0.4864864864864865,-0.2972972972972973,-0.7162162162162162,-0.25675675675675674,-0.7837837837837838,-0.16216216216216217,-0.7837837837837838,-0.08108108108108109
17,0.0,0.0,-0.1111111111111111,0.10101010101010101,-0.30303030303030304,0.18181818181818182,-0.48484848484848486,0.2828282828282828,-0.6161616161616161,0.3838383838383838,-0.40404040404040403,-0.23232323232323232,-0.7171717171717171,-0.15151515151515152,-0.8787878787878788,-0.06060606060606061,-1.0,0.010101010101010102,-0.43434343434343436,-0.30303030303030304,-0.7474747474747475,-0.1919191919191919,-0.7171717171717171,-0.04040404040404041,-0.6262626262626263,0.04040404040404041,-0.46464646464646464,-0.29292929292929293,-0.7373737373737373,-0.20202020202020202,-0.6868686868686869,-0.0707070707070707,-0.5959595959595959,0.0,-0.494949494949495,-0.2727272727272727,-0.6868686868686869,-0.21212121212121213,-0.6868686868686869,-0.12121212121212122,-0.6363636363636364,-0.06060606060606061
17,0.0,0.0,-0.1,0.1875,-0.25,0.3,-0.425,0.3875,-0.575,0.45,-0.375,-0.1,-0.675,-0.0625,-0.8625,0.0,-1.0,0.075,-0.4125,-0.2,-0.7375,-0.1,-0.9125,0.0375,-1.0,0.1625,-0.45,-0.2375,-0.725,-0.125,-0.8,0.0125,-0.85,0.0875,-0.475,-0.2375,-0.675,-0.1375,-0.725,-0.0375,-0.725,0.0375
17,0.0,0.0,-0.08163265306122448,0.11224489795918367,-0.24489795918367346,0.19387755102040816,-0.42857142857142855,0.2755102040816326,-0.5918367346938775,0.35714285714285715,-0.37755102040816324,-0.24489795918367346,-0.6632653061224489,-0.16326530612244897,-0.7551020408163265,-0.09183673469387756,-0.7857142857142857,-0.02040816326530612,-0.40816326530612246,-0.30612244897959184,-0.7346938775510204,-0.1836734693877551,-0.8979591836734694,-0.061224489795918366,-1.0,0.04081632653061224,-0.42857142857142855,-0.3163265306122449,-0.7040816326530612,-0.20408163265306123,-0.7040816326530612,-0.10204081632653061,-0.6632653061224489,-0.02040816326530612,-0.45918367346938777,-0.2857142857142857,-0.6530612244897959,-0.21428571428571427,-0.7040816326530612,-0.1326530612244898,-0.7142857142857143,-0.08163265306122448
17,0.0,0.0,-0.11458333333333333,0.10416666666666667,-0.3020833333333333,0.17708333333333334,-0.4895833333333333,0.2708333333333333,-0.6666666666666666,0.34375,-0.3854166666666667,-0.28125,-0.6770833333333334,-0.2604166666666667,-0.8645833333333334,-0.21875,-1.0,-0.15625,-0.4166666666666667,-0.3229166666666667,-0.71875,-0.25,-0.875,-0.125,-0.9583333333333334,-0.03125,-0.4270833333333333,-0.3125,-0.6770833333333334,-0.25,-0.65625,-0.14583333333333334,-0.59375,-0.08333333333333333,-0.4583333333333333,-0.2916666666666667,-0.625,-0.22916666666666666,-0.625,-0.15625,-0.5833333333333334,-0.11458333333333333
