label,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41
15,0.0,0.0,0.16666666666666666,-0.16666666666666666,0.25925925925925924,-0.4074074074074074,0.3333333333333333,-0.6111111111111112,0.35185185185185186,-0.8333333333333334,-0.24074074074074073,-0.48148148148148145,-0.09259259259259259,-0.7222222222222222,0.09259259259259259,-0.8148148148148148,0.24074074074074073,-0.8148148148148148,-0.3148148148148148,-0.5185185185185185,-0.14814814814814814,-0.8333333333333334,0.05555555555555555,-0.9259259259259259,0.24074074074074073,-0.9074074074074074,-0.35185185185185186,-0.5740740740740741,-0.2037037037037037,-0.9074074074074074,0.018518518518518517,-0.9814814814814815,0.18518518518518517,-0.9259259259259259,-0.35185185185185186,-0.6111111111111112,-0.25925925925925924,-0.9259259259259259,-0.09259259259259259,-1.0,0.05555555555555555,-1.0
15,0.0,0.0,0.26495726495726496,-0.13675213675213677,0.4358974358974359,-0.3076923076923077,0.5470085470085471,-0.47863247863247865,0.5384615384615384,-0.7008547008547008,0.05128205128205128,-0.6239316239316239,0.13675213675213677,-0.905982905982906,0.3333333333333333,-0.8888888888888888,0.46153846153846156,-0.8034188034188035,-0.02564102564102564,-0.6410256410256411,0.06837606837606838,-0.9743589743589743,0.3162393162393162,-0.9401709401709402,0.46153846153846156,-0.811965811965812,-0.1111111111111111,-0.6581196581196581,-0.008547008547008548,-1.0,0.23931623931623933,-0.9487179487179487,0.36752136752136755,-0.811965811965812,-0.18803418803418803,-0.6410256410256411,-0.05982905982905983,-0.9230769230769231,0.13675213675213677,-0.905982905982906,0.26495726495726496,-0.8034188034188035
15,0.0,0.0,0.2857142857142857,-0.14285714285714285,0.45535714285714285,-0.3125,0.5178571428571429,-0.5,0.5,-0.6964285714285714,0.017857142857142856,-0.6339285714285714,0.11607142857142858,-0.875,0.3125,-0.875,0.44642857142857145,-0.7767857142857143,-0.05357142857142857,-0.6696428571428571,0.09821428571428571,-0.9642857142857143,0.33035714285714285,-0.9464285714285714,0.4642857142857143,-0.8214285714285714,-0.10714285714285714,-0.7053571428571429,0.07142857142857142,-1.0,0.32142857142857145,-0.9464285714285714,0.4642857142857143,-0.7946428571428571,-0.14285714285714285,-0.6964285714285714,0.07142857142857142,-0.9285714285714286,0.2767857142857143,-0.9017857142857143,0.4107142857142857,-0.7767857142857143
15,0.0,0.0,0.17272727272727273,-0.19090909090909092,0.2818181818181818,-0.44545454545454544,0.39090909090909093,-0.6090909090909091,0.4636363636363636,-0.7454545454545455,-0.02727272727272727,-0.6454545454545455,0.08181818181818182,-0.8636363636363636,0.2545454545454545,-0.9181818181818182,0.4,-0.9090909090909091,-0.10909090909090909,-0.6545454545454545,0.0,-0.9181818181818182,0.19090909090909092,-0.9636363636363636,0.35454545454545455,-0.9363636363636364,-0.20909090909090908,-0.6454545454545455,-0.10909090909090909,-0.9090909090909091,0.07272727272727272,-0.9818181818181818,0.23636363636363636,-0.9727272727272728,-0.3181818181818182,-0.6,-0.2909090909090909,-0.8363636363636363,-0.17272727272727273,-0.9454545454545454,-0.02727272727272727,-1.0
15,0.0,0.0,0.24,-0.22666666666666666,0.4,-0.41333333333333333,0.48,-0.5866666666666667,0.49333333333333335,-0.7866666666666666,0.0,-0.6666666666666666,0.10666666666666667,-0.92,0.29333333333333333,-0.9333333333333333,0.4266666666666667,-0.8666666666666667,-0.08,-0.6666666666666666,0.04,-0.9866666666666667,0.26666666666666666,-0.9733333333333334,0.4266666666666667,-0.8933333333333333,-0.14666666666666667,-0.68,-0.013333333333333334,-1.0,0.24,-1.0,0.4,-0.9066666666666666,-0.16,-0.6666666666666666,-0.04,-0.96,0.16,-0.9866666666666667,0.32,-0.92
15,0.0,0.0,0.22330097087378642,-0.18446601941747573,0.3592233009708738,-0.39805825242718446,0.44660194174757284,-0.5728155339805825,0.5048543689320388,-0.7766990291262136,-0.05825242718446602,-0.6213592233009708,0.08737864077669903,-0.8446601941747572,0.27184466019417475,-0.8737864077669902,0.39805825242718446,-0.8349514563106796,-0.13592233009708737,-0.6407766990291263,0.009708737864077669,-0.9514563106796117,0.22330097087378642,-0.970873786407767,0.3786407766990291,-0.8932038834951457,-0.18446601941747573,-0.6504854368932039,-0.04854368932038835,-0.9805825242718447,0.18446601941747573,-1.0,0.33980582524271846,-0.9029126213592233,-0.20388349514563106,-0.6504854368932039,-0.07766990291262135,-0.9514563106796117,0.11650485436893204,-1.0,0.2621359223300971,-0.941747572815534
15,0.0,0.0,0.21100917431192662,-0.2018348623853211,0.3302752293577982,-0.44036697247706424,0.3944954128440367,-0.6330275229357798,0.3761467889908257,-0.8256880733944955,-0.1559633027522936,-0.6422018348623854,-0.06422018348623854,-0.908256880733945,0.13761467889908258,-0.944954128440367,0.28440366972477066,-0.8990825688073395,-0.22935779816513763,-0.6422018348623854,-0.11926605504587157,-0.963302752293578,0.11926605504587157,-1.0,0.29357798165137616,-0.926605504587156,-0.28440366972477066,-0.6330275229357798,-0.14678899082568808,-0.9541284403669725,0.09174311926605505,-0.9908256880733946,0.26605504587155965,-0.926605504587156,-0.30275229357798167,-0.6238532110091743,-0.1743119266055046,-0.8899082568807339,0.01834862385321101,-0.944954128440367,0.1834862385321101,-0.9174311926605505
15,0.0,0.0,0.2956521739130435,-0.13043478260869565,0.4608695652173913,-0.28695652173913044,0.5739130434782609,-0.4434782608695652,0.5739130434782609,-0.6347826086956522,0.043478260869565216,-0.6608695652173913,0.22608695652173913,-0.8869565217391304,0.4260869565217391,-0.8347826086956521,0.5304347826086957,-0.7043478260869566,-0.02608695652173913,-0.7043478260869566,0.21739130434782608,-0.9739130434782609,0.4434782608695652,-0.8956521739130435,0.5565217391304348,-0.7391304347826086,-0.0782608695652174,-0.7217391304347827,0.2,-1.0,0.43478260869565216,-0.8869565217391304,0.5391304347826087,-0.7130434782608696,-0.08695652173913043,-0.7043478260869566,0.1826086956521739,-0.9130434782608695,0.391304347826087,-0.8434782608695652,0.4956521739130435,-0.7130434782608696
15,0.0,0.0,0.16494845360824742,-0.21649484536082475,0.1958762886597938,-0.44329896907216493,0.26804123711340205,-0.6494845360824743,0.30927835051546393,-0.8350515463917526,-0.38144329896907214,-0.5670103092783505,-0.1958762886597938,-0.8865979381443299,0.041237113402061855,-0.9484536082474226,0.20618556701030927,-0.9175257731958762,-0.4329896907216495,-0.5773195876288659,-0.20618556701030927,-0.9278350515463918,0.05154639175257732,-0.9690721649484536,0.2268041237113402,-0.9175257731958762,-0.4020618556701031,-0.5876288659793815,-0.18556701030927836,-0.9484536082474226,0.061855670103092786,-0.979381443298969,0.21649484536082475,-0.8969072164948454,-0.29896907216494845,-0.6082474226804123,-0.18556701030927836,-0.9484536082474226,-0.010309278350515464,-1.0,0.12371134020618557,-0.9587628865979382
15,0.0,0.0,0.30120481927710846,-0.060240963855421686,0.5542168674698795,-0.20481927710843373,0.6867469879518072,-0.40963855421686746,0.7228915662650602,-0.6265060240963856,0.3373493975903614,-0.5783132530120482,0.46987951807228917,-0.7951807228915663,0.6265060240963856,-0.8192771084337349,0.7469879518072289,-0.7710843373493976,0.2289156626506024,-0.6385542168674698,0.3614457831325301,-0.927710843373494,0.5421686746987951,-0.9156626506024096,0.6746987951807228,-0.7951807228915663,0.10843373493975904,-0.6626506024096386,0.20481927710843373,-1.0,0.39759036144578314,-0.9759036144578314,0.5301204819277109,-0.8433734939759037,-0.04819277108433735,-0.6626506024096386,0.04819277108433735,-0.9397590361445783,0.2289156626506024,-0.9518072289156626,0.37349397590361444,-0.8433734939759037
