label,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41
16,0.0,0.0,-0.14035087719298245,0.09649122807017543,-0.34210526315789475,0.14035087719298245,-0.5087719298245614,0.20175438596491227,-0.6754385964912281,0.2631578947368421,-0.47368421052631576,-0.21929824561403508,-0.7192982456140351,-0.2543859649122807,-0.8771929824561403,-0.2719298245614035,-1.0,-0.2894736842105263,-0.45614035087719296,-0.22807017543859648,-0.7192982456140351,-0.12280701754385964,-0.7368421052631579,0.06140350877192982,-0.6754385964912281,0.16666666666666666,-0.45614035087719296,-0.19298245614035087,-0.6842105263157895,-0.11403508771929824,-0.6929824561403509,0.05263157894736842,-0.6491228070175439,0.14912280701754385,-0.45614035087719296,-0.17543859649122806,-0.6228070175438597,-0.12280701754385964,-0.6666666666666666,-0.043859649122807015,-0.6578947368421053,0.02631578947368421
16,0.0,0.0,-0.08974358974358974,0.1282051282051282,-0.2692307692307692,0.23076923076923078,-0.47435897435897434,0.28205128205128205,-0.6794871794871795,0.3076923076923077,-0.3717948717948718,-0.23076923076923078,-0.7051282051282052,-0.2564102564102564,-0.8717948717948718,-0.23076923076923078,-1.0,-0.21794871794871795,-0.41025641025641024,-0.3076923076923077,-0.7692307692307693,-0.19230769230769232,-0.8589743589743589,0.0,-0.8589743589743589,0.15384615384615385,-0.44871794871794873,-0.3076923076923077,-0.7564102564102564,-0.1794871794871795,-0.7948717948717948,0.02564102564102564,-0.7692307692307693,0.16666666666666666,-0.48717948717948717,-0.2692307692307692,-0.7051282051282052,-0.16666666666666666,-0.7564102564102564,-0.038461538461538464,-0.7435897435897436,0.07692307692307693
16,0.0,0.0,0.06896551724137931,0.09770114942528736,0.21839080459770116,0.20114942528735633,0.367816091954023,0.3333333333333333,0.4942528735632184,0.3735632183908046,0.42528735632183906,-0.10919540229885058,0.6896551724137931,-0.06321839080459771,0.8563218390804598,-0.034482758620689655,1.0,-0.017241379310344827,0.4482758620689655,-0.06896551724137931,0.6494252873563219,0.10344827586206896,0.5632183908045977,0.22413793103448276,0.46551724137931033,0.25287356321839083,0.46551724137931033,-0.011494252873563218,0.6436781609195402,0.1724137931034483,0.5402298850574713,0.25287356321839083,0.4482758620689655,0.2471264367816092,0.46551724137931033,0.040229885057471264,0.5632183908045977,0.19540229885057472,0.5057471264367817,0.26436781609195403,0.4482758620689655,0.25862068965517243
16,0.0,0.0,-0.033707865168539325,0.056179775280898875,-0.1797752808988764,0.1348314606741573,-0.3595505617977528,0.2247191011235955,-0.5168539325842697,0.2808988764044944,-0.33707865168539325,-0.2696629213483146,-0.6404494382022472,-0.25842696629213485,-0.8426966292134831,-0.2247191011235955,-1.0,-0.20224719101123595,-0.39325842696629215,-0.23595505617977527,-0.6629213483146067,-0.1348314606741573,-0.651685393258427,0.056179775280898875,-0.5617977528089888,0.15730337078651685,-0.43820224719101125,-0.16853932584269662,-0.6741573033707865,-0.0898876404494382,-0.6404494382022472,0.07865168539325842,-0.550561797752809,0.15730337078651685,-0.449438202247191,-0.12359550561797752,-0.6292134831460674,-0.056179775280898875,-0.6404494382022472,0.0449438202247191,-0.5730337078651685,0.10112359550561797
16,0.0,0.0,-0.03225806451612903,0.03225806451612903,-0.1693548387096774,0.11290322580645161,-0.31451612903225806,0.25,-0.46774193548387094,0.33064516129032256,-0.3870967741935484,-0.20967741935483872,-0.6854838709677419,-0.20967741935483872,-0.8548387096774194,-0.1935483870967742,-1.0,-0.1774193548387097,-0.43548387096774194,-0.1532258064516129,-0.6935483870967742,-0.04032258064516129,-0.6612903225806451,0.13709677419354838,-0.5645161290322581,0.23387096774193547,-0.46774193548387094,-0.07258064516129033,-0.6854838709677419,0.016129032258064516,-0.6370967741935484,0.1693548387096774,-0.5483870967741935,0.25,-0.46774193548387094,-0.008064516129032258,-0.6370967741935484,0.056451612903225805,-0.6451612903225806,0.14516129032258066,-0.5887096774193549,0.20967741935483872
16,0.0,0.0,-0.08943089430894309,0.10569105691056911,-0.25203252032520324,0.18699186991869918,-0.3902439024390244,0.2764227642276423,-0.5528455284552846,0.3333333333333333,-0.4634146341463415,-0.17073170731707318,-0.7154471544715447,-0.17073170731707318,-0.8861788617886179,-0.16260162601626016,-1.0,-0.14634146341463414,-0.4634146341463415,-0.14634146341463414,-0.6829268292682927,-0.008130081300813009,-0.6504065040650406,0.17886178861788618,-0.5609756097560976,0.2926829268292683,-0.4634146341463415,-0.10569105691056911,-0.6585365853658537,-0.016260162601626018,-0.6341463414634146,0.12195121951219512,-0.5772357723577236,0.21138211382113822,-0.45528455284552843,-0.07317073170731707,-0.5772357723577236,-0.008130081300813009,-0.5934959349593496,0.08943089430894309,-0.5691056910569106,0.16260162601626016
16,0.0,0.0,-0.061224489795918366,0.030612244897959183,-0.23469387755102042,0.061224489795918366,-0.41836734693877553,0.1326530612244898,-0.5714285714285714,0.17346938775510204,-0.3673469387755102,-0.30612244897959184,-0.673469387755102,-0.336734693877551,-0.8571428571428571,-0.336734693877551,-1.0,-0.3469387755102041,-0.40816326530612246,-0.25510204081632654,-0.6632653061224489,-0.19387755102040816,-0.6632653061224489,-0.030612244897959183,-0.5918367346938775,0.061224489795918366,-0.4387755102040816,-0.19387755102040816,-0.6530612244897959,-0.1326530612244898,-0.6326530612244898,0.01020408163265306,-0.5612244897959183,0.08163265306122448,-0.4489795918367347,-0.14285714285714285,-0.6020408163265306,-0.09183673469387756,-0.6122448979591837,0.0,-0.5612244897959183,0.061224489795918366
16,0.0,0.0,-0.08411214953271028,0.11214953271028037,-0.2336448598130841,0.21495327102803738,-0.3644859813084112,0.3177570093457944,-0.514018691588785,0.37383177570093457,-0.4485981308411215,-0.08411214953271028,-0.7102803738317757,-0.08411214953271028,-0.8785046728971962,-0.102803738317757,-1.0,-0.12149532710280374,-0.45794392523364486,-0.08411214953271028,-0.6822429906542056,0.056074766355140186,-0.7009345794392523,0.1588785046728972,-0.6635514018691588,0.22429906542056074,-0.45794392523364486,-0.07476635514018691,-0.6355140186915887,0.037383177570093455,-0.6448598130841121,0.16822429906542055,-0.6074766355140186,0.24299065420560748,-0.4485981308411215,-0.04672897196261682,-0.5794392523364486,0.028037383177570093,-0.6261682242990654,0.09345794392523364,-0.6261682242990654,0.14953271028037382
16,0.0,0.0,-0.14432989690721648,0.09278350515463918,-0.35051546391752575,0.14432989690721648,-0.5360824742268041,0.16494845360824742,-0.6804123711340206,0.16494845360824742,-0.36082474226804123,-0.26804123711340205,-0.6907216494845361,-0.31958762886597936,-0.865979381443299,-0.35051546391752575,-1.0,-0.3711340206185567,-0.38144329896907214,-0.30927835051546393,-0.6804123711340206,-0.21649484536082475,-0.7010309278350515,-0.041237113402061855,-0.6288659793814433,0.061855670103092786,-0.3917525773195876,-0.29896907216494845,-0.6597938144329897,-0.20618556701030927,-0.6494845360824743,-0.05154639175257732,-0.5773195876288659,0.041237113402061855,-0.41237113402061853,-0.28865979381443296,-0.5876288659793815,-0.20618556701030927,-0.6185567010309279,-0.09278350515463918,-0.5773195876288659,-0.020618556701030927
16,0.0,0.0,-0.09333333333333334,0.12,-0.25333333333333335,0.2,-0.38666666666666666,0.26666666666666666,-0.52,0.32,-0.48,-0.06666666666666667,-0.6666666666666666,0.013333333333333334,-0.6266666666666667,0.14666666666666667,-0.52,0.22666666666666666,-0.49333333333333335,-0.10666666666666667,-0.7066666666666667,0.013333333333333334,-0.6133333333333333,0.14666666666666667,-0.5066666666666667,0.21333333333333335,-0.48,-0.16,-0.6933333333333334,-0.04,-0.6266666666666667,0.12,-0.5333333333333333,0.2,-0.4666666666666667,-0.21333333333333335,-0.7066666666666667,-0.21333333333333335,-0.88,-0.17333333333333334,-1.0,-0.16
